sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,voted_for,voted_against
"הצעת אי אמון מטעם סיעת קדימה בנושא: ""שנה לכישלון הממשלה בתחום המדיני, הכלכלי והחברתי""",300,הצעת אי-אמון בממשלה,18/03/2014,17:04,0,1
"הצעת חוק התכנון והבנייה (תיקון מס` 101), התשע""ד-2014",121,הסתייגות,18/03/2014,22:43,0,1
"חוק שירות ביטחון (תיקון מס` 19), התשע""ד-2014",104,קריאה שנייה,12/03/2014,10:48,1,0
"חוק שירות לאומי-אזרחי, התשע""ד-2014",120,שם החוק,12/03/2014,10:51,1,0
"הצעת חוק הרחבת הייצוג ההולם בשירות הציבורי (תיקוני חקיקה), 
התשע""ג-2013
",100,להעביר את הצעת החוק לוועדה,26/02/2014,13:10,0,1
"הצעת חוק פדיון הבית, התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,26/02/2014,13:28,0,1
"הצעת חוק פיצויי פיטורים (תיקון - הזכות לפיצויי פיטורים בעת סיום יחסי עובד ומעביד), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,26/02/2014,13:50,0,1
"הצעת חוק פיצויי פיטורים (תיקון - הזכות לפיצויי התפטרות), התשע""ג-2013 ",100,להעביר את הצעת החוק לוועדה,26/02/2014,13:50,0,1
"הצעת חוק איסור ניתוק שירותי חשמל ומים למוסדות חינוך (תיקוני חקיקה), התשע""ג-2013",202,להעביר את הנושא לוועדה,26/02/2014,14:19,1,0
"הצעת חוק הסדרים במשק המדינה (תיקוני חקיקה להשגת יעדי תקציב) (תיקון - הנחה מארנונה לסטודנטים ששירתו בצבא הגנה לישראל או בשירות לאומי), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,26/02/2014,14:35,0,1
"הצעת חוק שירות המילואים (תיקון - פטור חתן משירות מילואים), התשע""ד-2013",100,להעביר את הצעת החוק לוועדה,26/02/2014,14:45,0,1
"הצעת חוק ההוצאה לפועל (תיקון - הפטר לחייב מוגבל באמצעים), התשע""ד-2013",100,להעביר את הצעת החוק לוועדה,26/02/2014,15:10,0,1
"הצעת חוק ההוצאה לפועל (תיקון - הפטר לחייב מוגבל באמצעים), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,26/02/2014,15:10,0,1
"הצעת אי-אמון מטעם סיעת העבודה בנושא: ""יוקר המחיה שובר שיאים בממשלת נתניהו""",300,הצעת אי-אמון בממשלה,24/02/2014,17:57,0,1
"הצעת אי-אמון מטעם סיעות מרצ ויהדות התורה בנושא: ""אי הבהירות בתהליך המדיני""",300,הצעת אי-אמון בממשלה,24/02/2014,17:58,0,1
"הצעת אי-אמון מטעם סיעות בל""ד, חד""ש ורע""מ-תע""ל-מד""ע בנושא: ""תוכנית הממשלה לייהוד הגליל"" ",300,הצעת אי-אמון בממשלה,24/02/2014,17:59,0,1
"הצעת חוק לתיקון פקודת בריאות העם (איסור מתן שירותי רפואה פרטית בבתי חולים ציבוריים), התשע""ד–2013",100,להעביר את הצעת החוק לוועדה,19/02/2014,13:45,0,1
"הצעת חוק לתיקון פקודת בריאות העם (איסור מתן שירותי רפואה פרטית בבתי חולים ציבוריים), התשע""ד-2013",100,להעביר את הצעת החוק לוועדה,19/02/2014,13:46,0,1
"הצעת חוק לתיקון פקודת בריאות העם (איסור מתן שירותי רפואה פרטית בבתי חולים ממשלתיים), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,19/02/2014,13:47,0,1
"""הממשלה הפרה את האמון שהציבור נתן בה בעת שהטילה גזרות קשות על מעמד הביניים והשכבות החלשות, הממשלה שמרה לעצמה קופה סודית של למעלה מ-37 מיליארד ₪ בסעיפי רזרבות והוצאות שונות בתקציב המדינה"" - דיון בהשתתפות ראש הממשלה בעקבות חתימותיהם של 40 חברי-כנסת",911,הודעת ראש הממשלה,12/02/2014,19:24,1,0
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""ישראל מאבדת את התמיכה המדינית בארה""ב ובאירופה""",300,הצעת אי-אמון בממשלה,10/02/2014,18:03,0,1
"הצעת אי אמון מטעם סיעות מרצ ויהדות התורה בנושא: ""כשלון הממשלה במשא ומתן המדיני והיחסים המעורערים בין חבריה""",300,הצעת אי-אמון בממשלה,10/02/2014,18:03,0,1
"הצעת אי אמון מטעם סיעות רע""מ-תע""ל-מד""ע, חד""ש ובל""ד בנושא: ""ממשלה מקובעת ללא חזון מדיני, חברתי וכלכלי""",300,הצעת אי-אמון בממשלה,10/02/2014,18:04,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""כמעט שנה לממשלה, והתחייבותיה לאזרח, בעיקר באשר לעניים ולמבקשי קורת גג, שוות כקליפת השום""",300,הצעת אי-אמון בממשלה,10/02/2014,18:05,0,1
"הצעת חוק כרטיסי חיוב (תיקון - חובת פרסום פרטי ספק), התשע""ד-2013",100,להעביר את הצעת החוק לוועדה,05/02/2014,12:34,0,1
"הצעת חוק הגנת הצרכן (תיקון - חובת הנגשת שיחה מוקלטת), התשע""ד-2013",100,להעביר את הצעת החוק לוועדה,05/02/2014,12:45,0,1
"הצעת חוק הנפט (תיקון - הבטחת אנרגיה לישראל והגבלת ייצוא), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,05/02/2014,13:08,0,1
"הצעת חוק ההוצאה לפועל (תיקון - הוצאה לפועל של החלטות של ועדת ערר לפיצויים ולהיטל השבחה לפי חוק התכנון והבנייה), 
התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,05/02/2014,13:13,1,0
"הצעה לסדר-היום בנושא: ""הצורך בהקמת ועדת חקירה פרלמנטרית בנושא מימון הפעילות הפוליטית של מועצת יש""ע מכספי הציבור""",202,להעביר את הנושא לוועדה,05/02/2014,13:44,0,1
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""דו""ח אדווה - הפערים העמוקים בחברה במדינת ישראל""",300,הצעת אי-אמון בממשלה,03/02/2014,18:07,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""בשל הפערים והיחס בין ספרדים ואשכנזים, נשים וגברים, ערבים ויהודים, המעידים על קשיות עורפה ואטימות לבה של הממשלה נוכח הבדלי המעמדות במדינה""",300,הצעת אי-אמון בממשלה,03/02/2014,18:08,0,1
"הצעת אי אמון מטעם סיעות חד""ש, רע""מ-תע""ל-מד""ע ובל""ד בנושא: ""דו""ח אדווה חושף העמקה של הפערים החברתיים, עדתיים ולאומיים""",300,הצעת אי-אמון בממשלה,03/02/2014,18:08,0,1
"הצעת אי אמון מטעם סיעות יהדות התורה ומרצ בנושא: ""הידיעות על העמדות הסותרות של ראש הממשלה במו""מ המדיני""",300,הצעת אי-אמון בממשלה,03/02/2014,18:09,0,1
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""עליית המחירים הבלתי מרוסנת והמקוממת ב-1 בינואר 2014"" ",300,הצעת אי-אמון בממשלה,06/01/2014,17:53,0,1
"הצעת אי אמון מטעם סיעות מרצ ויהדות התורה בנושא: ""הממשלה מוזילה שמנת לעשירים ומייקרת תחבורה ציבורית לעניים""",300,הצעת אי-אמון בממשלה,06/01/2014,17:53,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""עליית המחירים המהווה הידוק החבל על צוואר הציבור העני הנאנק""",300,הצעת אי-אמון בממשלה,06/01/2014,17:54,0,1
"הצעת אי אמון מטעם סיעות רע""מ-תע""ל-מד""ע,  חד""ש ובל""ד בנושא: ""מדיניות התכנון והבנייה במגזר הערבי ואי הקמת עיר ערבית חדשה""",300,הצעת אי-אמון בממשלה,06/01/2014,17:55,0,1
"חוק הקולנוע (הוראת שעה) (תיקון מס` 2), התשע""ד-2014",104,קריאה שנייה,06/01/2014,18:06,1,0
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""כישלון הממשלה בתחום המדיני""",300,הצעת אי-אמון בממשלה,30/12/2013,17:56,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""שחרור מרצחים היוצאים כגיבורים, ופניהם להמשך הטרור""",300,הצעת אי-אמון בממשלה,30/12/2013,17:57,0,1
"הצעת אי אמון מטעם סיעות יהדות התורה ומרצ בנושא: ""הזיג-זג של האוצר - יש גירעון או יש רזרבה""",300,הצעת אי-אמון בממשלה,30/12/2013,17:57,0,1
"הצעת אי אמון מטעם סיעות בל""ד, חד""ש ורע""מ-תע""ל-מד""ע בנושא:""המשך חקיקת חוק הסדרת התיישבות הבדואים בנגב (תוכנית פראוור) למרות התנגדות האוכלוסייה הערבית בנגב"" ",300,הצעת אי-אמון בממשלה,30/12/2013,17:58,0,1
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""כישלונה של הממשלה בתחום החברתי כלכלי"" ",300,הצעת אי-אמון בממשלה,23/12/2013,18:09,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""הרעבת 817 אלף ילדים בישראל, המהווים שליש מאוכלוסיית הילדים במדינה, הפניית עורפה לשוועת הקשישים הרעבים ולחצי מיליון משפחות שמתחת לקו העוני""",300,הצעת אי-אמון בממשלה,23/12/2013,18:10,0,1
"הצעת אי אמון מטעם סיעות מרצ ויהדות התורה בנושא: ""פגיעת ממשלת ישראל בדמוקרטיה"" ",300,הצעת אי-אמון בממשלה,23/12/2013,18:11,0,1
"הצעת אי אמון מטעם סיעות חד""ש, רע""מ-תע""ל-מד""ע ובל""ד בנושא: ""כישלון הממשלה בתחום המדיני והכלכלי חברתי"" ",300,הצעת אי-אמון בממשלה,23/12/2013,18:11,0,1
"חוק משק החשמל (תיקון מס` 12), התשע""ד-2013",100,להעביר את הצעת החוק לוועדה,23/12/2013,18:18,1,0
"הצעת חוק הביטוח הלאומי (תיקון -  קצבת נכות לעקרת בית), התשע""ג-2013",100,להעביר את הצעת החוק לוועדה,18/12/2013,12:44,0,1
"הצעת חוק שוויון ההזדמנויות בעבודה (תיקון - נקיטת אמצעים בידי מעביד), התשע""ד-2013 ",100,להעביר את הצעת החוק לוועדה,18/12/2013,12:56,0,1
"חוק לתיקון פקודת העיריות (הוראת שעה) (תיקון מס` 2), התשע""ד-2013",104,קריאה שנייה,25/11/2013,18:36,1,0
"הצעת חוק למניעת הסתננות (עבירות ושיפוט) (תיקון מס` 4 והוראת שעה), התשע""ד-2013",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,25/11/2013,20:41,1,0
"הצעת חוק הדיור הציבורי (זכויות רכישה) (תיקון מס` 6), התשע""ד-2013",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,25/11/2013,22:06,1,0
"""משבר הדיור"" - דיון בהשתתפות ראש הממשלה בעקבות חתימותיהם של 40 חברי-כנסת",911,הודעת ראש הממשלה,13/11/2013,17:12,1,0
"הצעת אי אמון מטעם סיעת העבודה בנושא: ""כשלון הממשלה בתחומים הכלכלי והחברתי"" ",300,הצעת אי-אמון בממשלה,11/11/2013,18:31,0,1
"הצעת אי אמון מטעם סיעות יהדות התורה-מרצ בנושא: ""הגדלת הפערים במערכת החינוך"" ",300,הצעת אי-אמון בממשלה,11/11/2013,18:32,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: ""נקיטת צעדים וקידום תהליכים תוך הפניית עורף להלכה ולמסורת היהודית""",300,הצעת אי-אמון בממשלה,11/11/2013,18:32,0,1
"הצעת אי אמון מטעם סיעות רע""מ-תע""ל-מד""ע, חד""ש ובל""ד בנושא: ""מדיניות הממשלה ביחס להקצאת קרקעות והקמת ישובים לאזרחים הערבים, לצד תשתיות לקויות והיעדר פיתוח כלכלי בישובים הערביים הקיימים""",300,הצעת אי-אמון בממשלה,11/11/2013,18:33,0,1
"הודעת הממשלה על החלטתה לשנות את חלוקת התפקידים בממשלה: על החלטתה כי רה""מ יחדל לכהן בתפקיד שר החוץ ועל צירוף חה""כ אביגדור ליברמן כשר נוסף בממשלה בתפקיד שר החוץ - הצבעה",910,הודעת הממשלה,11/11/2013,20:13,1,0
"הצעת אי אמון מטעם סיעת העבודה בנושא: """"כישלון הממשלה בתחום המדיני, הכלכלי והחברתי"". ",300,הצעת אי-אמון בממשלה,04/11/2013,17:53,0,1
