"CommitteeID","Name","CategoryID","CategoryDesc","KnessetNum","CommitteeTypeID","CommitteeTypeDesc","Email","StartDate","FinishDate","AdditionalTypeID","AdditionalTypeDesc","ParentCommitteeID","CommitteeParentName","IsCurrent","LastUpdatedDate"
435,ועדת המשנה למעקב אחר תיקון הליקויים וביצוע המלצות המבקר בדוח היערכות העורף ותפקודו במלחמת לבנון השנייה - שירותי רווחה,269,ועדת משנה לבדיקת היערכות העורף ותפקודו במלחמת לבנון השניה-שירותי רווחה,17,74,ועדת משנה,,2007-12-17 00:00:00,2009-02-24 00:00:00,991,קבועה,201,הוועדה לענייני ביקורת המדינה,0,2017-04-24 16:42:48
436,ועדת המשנה למעקב אחר תיקון הליקויים וביצוע המלצות המבקר בדוח היערכות העורף ותפקודו במלחמת לבנון השנייה - חומרים מסוכנים,270,ועדת משנה לבדיקת היערכות העורף ותפקודו במלחמת לבנון השניה-חומרים מסוכנים,17,74,ועדת משנה,,2007-12-17 00:00:00,2009-02-24 00:00:00,,,201,הוועדה לענייני ביקורת המדינה,0,2017-04-24 16:42:45
437,ועדת המשנה למעקב אחר תיקון הליקויים וביצוע המלצות המבקר בדוח היערכות העורף ותפקודו במלחמת לבנון השנייה - השלטון המקומי,274,ועדת משנה לבדיקת היערכות העורף ותפקודו במלחמת לבנון השנייה - השלטון המקומי,17,74,ועדת משנה,,2008-03-25 00:00:00,2009-02-24 00:00:00,,,201,הוועדה לענייני ביקורת המדינה,0,2017-04-24 16:42:47
438,ועדת המשנה לנושא אינטרנט וטכנולוגיית המידע,40,ועדת המשנה לנושא אינטרנט וטכנולוגית המידע,17,74,ועדת משנה,,2007-12-26 00:00:00,2009-02-24 00:00:00,,,197,ועדת המדע והטכנולוגיה,0,2015-03-20 12:02:57
439,הוועדה המשותפת לוועדת הכספים ולוועדת הכלכלה לעניין סיוע לעסקים קטנים ובינוניים,,,17,73,ועדה משותפת,,2008-04-02 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
440,ועדת המשנה למעקב אחר תיקון הליקויים וביצוע המלצות המבקר בדוח היערכות העורף ותפקודו במלחמת לבנון השנייה - תחבורה,278,ועדת משנה לבדיקת היערכות העורף ותפקודו במלחמת לבנון השניה- תחבורה,17,74,ועדת משנה,,2007-12-17 00:00:00,2009-02-24 00:00:00,,,201,הוועדה לענייני ביקורת המדינה,0,2017-04-24 16:42:44
441,"ועדת המשנה לאבטחת ח""כים",,,17,74,ועדת משנה,,2008-02-26 00:00:00,2009-02-24 00:00:00,,,190,ועדת הכנסת,0,2015-03-20 12:02:57
442,"ועדת המשנה למעקב אחר תיקון הליקויים וביצוע המלצות המבקר בדו""ח היערכות העורף ותפקודו במלחמת לבנון השנייה - שירותי בריאות",,,17,74,ועדת משנה,,2007-12-17 00:00:00,2009-02-24 00:00:00,,,201,הוועדה לענייני ביקורת המדינה,0,2017-04-24 16:42:10
443,ועדת המשנה לנושא הצעת חוק עזרה ראשונה,,,17,74,ועדת משנה,,2008-07-07 00:00:00,2009-02-24 00:00:00,,,198,"ועדת העבודה, הרווחה והבריאות",0,2015-03-20 12:02:57
444,ועדת המשנה למעקב אחר יישום הרפורמה בעמלות הבנקים,,,17,74,ועדת משנה,,2008-06-17 00:00:00,2009-02-24 00:00:00,,,191,ועדת הכלכלה,0,2015-03-20 12:02:57
445,ועדת המשנה לבטיחות בדרכים,288,ועדת משנה לבטיחות בדרכים,17,74,ועדת משנה,,2008-07-16 00:00:00,2009-02-24 00:00:00,,,191,ועדת הכלכלה,0,2015-03-20 12:02:57
446,ועדת המשנה לקידום בטיחות התעופה בישראל,,,17,74,ועדת משנה,,2008-07-16 00:00:00,2009-02-24 00:00:00,,,191,ועדת הכלכלה,0,2015-03-20 12:02:57
447,ועדת המשנה לעניין הצעות חוק הסדרת העיסוק במקצועות הבר,238,ועדת משנה להסדרת העיסוק במקצועות פרה-רפואיים,17,74,ועדת משנה,,2008-07-30 00:00:00,2009-02-24 00:00:00,,,198,"ועדת העבודה, הרווחה והבריאות",0,2015-03-20 12:02:57
448,"הוועדה המשותפת לוועדת הכלכלה ולוועדת לוועדת החוקה, חוק ומשפט לעניין חוק שירות נתוני אשראי, התשס""ב-2002",293,"ועדה משותפת לחוק נתוני אשראי, התשס""ב-2002",17,73,ועדה משותפת,,2008-07-30 00:00:00,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
449,"ועדת החקירה הפרלמנטרית בנושא אתר הרשב""י במירון",290,"ועדת חקירה פרלמנטרית בנושא התשתית והתחזוקה של אתר הרשב""י במירון",17,72,ועדה מיוחדת,,2008-08-06 00:00:00,2009-02-24 00:00:00,993,חקירה,,,0,2015-03-20 12:02:57
450,ועדת החקירה הפרלמנטרית בנושא ועידת התביעות,295,ועדת חקירה פרלמנטרית בנושא ועידת התביעות,17,72,ועדה מיוחדת,,2008-08-06 00:00:00,2009-02-24 00:00:00,993,חקירה,,,0,2015-03-20 12:02:57
451,ועדת החקירה הפרלמנטרית בנושא קליטתם בישראל של יוצאי אתיופיה,,,17,72,ועדה מיוחדת,,2008-07-30 00:00:00,2009-02-24 00:00:00,993,חקירה,,,0,2015-03-20 12:02:57
452,ועדת המשנה לעניין ביטחון פנים,,,17,74,ועדת משנה,,2007-11-06 00:00:00,2009-02-24 00:00:00,,,200,ועדת הפנים ואיכות הסביבה,0,2015-03-20 12:02:57
453,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט",,,17,73,ועדה משותפת,,2008-12-09 12:55:46,2009-02-24 00:00:00,,,,,0,2015-03-20 12:02:57
652,ועדת הכנסת,1,ועדת הכנסת,18,70,ועדת הכנסת,noabiran@knesset.gov.il,2009-05-04 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
653,ועדת הכספים,2,ועדת הכספים,18,71,ועדה ראשית,vdept5@knesset.gov.il,2009-03-09 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
654,ועדת הכלכלה,3,ועדת הכלכלה,18,71,ועדה ראשית,vkalkala@knesset.gov.il,2009-02-24 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
655,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,18,71,ועדה ראשית,dbarak@knesset.gov.il,2009-02-24 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
656,ועדת הפנים ואיכות הסביבה,5,ועדת הפנים והגנת הסביבה,18,71,ועדה ראשית,v_hapnim@knesset.gov.il,2009-02-24 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
657,"ועדת החוקה, חוק ומשפט",6,"ועדת החוקה, חוק ומשפט",18,71,ועדה ראשית,vhuka@knesset.gov.il,2009-02-24 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
658,"ועדת העלייה, הקליטה והתפוצות",27,"ועדת העלייה, הקליטה והתפוצות",18,71,ועדה ראשית,,2009-05-06 00:00:00,2013-02-05 00:00:00,991,קבועה,,,0,2015-12-23 18:04:12
659,"ועדת החינוך, התרבות והספורט",8,"ועדת החינוך, התרבות והספורט",18,71,ועדה ראשית,v2@knesset.gov.il,2009-02-24 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
660,"ועדת העבודה, הרווחה והבריאות",28,"ועדת העבודה, הרווחה והבריאות",18,71,ועדה ראשית,,2009-02-24 00:00:00,2013-02-05 00:00:00,991,קבועה,,,0,2020-02-04 12:03:06
661,הוועדה לענייני ביקורת המדינה,10,הוועדה לענייני ביקורת המדינה,18,71,ועדה ראשית,,2009-05-05 00:00:00,2013-11-30 00:00:00,991,קבועה,,,0,2015-03-20 12:02:57
662,הוועדה לקידום מעמד האישה,11,הוועדה לקידום מעמד האישה ולשוויון מגדרי,18,71,ועדה ראשית,v3@knesset.gov.il,2009-02-24 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
663,ועדת המדע והטכנולוגיה,13,ועדת  המדע  והטכנולוגיה,18,71,ועדה ראשית,sciencecom@knesset.gov.il,2009-02-24 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
664,הוועדה המיוחדת לזכויות הילד,25,הוועדה המיוחדת לזכויות הילד,18,72,ועדה מיוחדת,,2009-05-06 00:00:00,2013-02-05 00:00:00,992,מיוחדת,,,0,2015-12-23 18:05:18
665,הוועדה המיוחדת למאבק בנגע הסמים,12,הוועדה המיוחדת להתמודדות עם סמים ואלכוהול,18,72,ועדה מיוחדת,ynagani@knesset.gov.il,2009-02-24 00:00:00,,992,מיוחדת,,,1,2020-05-21 15:39:38
666,הוועדה המיוחדת לבחינת בעיית העובדים הזרים,15,ועדה מיוחדת לבעיית העובדים הזרים,18,72,ועדה מיוחדת,ynagani@knesset.gov.il,2009-05-05 00:00:00,,992,מיוחדת,,,1,2020-05-21 15:39:38
667,ועדת האתיקה,14,ועדת האתיקה,18,71,ועדה ראשית,vetika@knesset.gov.il,2009-05-11 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
668,הוועדה המיוחדת לפניות הציבור,19,הוועדה המיוחדת לפניות הציבור,18,72,ועדה מיוחדת,vz@knesset.gov.il,2009-05-04 00:00:00,,992,מיוחדת,,,1,2020-05-21 15:39:38
669,הוועדה המשותפת לוועדת המדע ולוועדת הפנים לדיון בהצעת חוק בתי סוהר,300,ועדה משותפת לחקיקת חוק פיקוח אלקטרוני על משוחררים בערובה ומשוחררים על-תנאי ממאסר,18,73,ועדה משותפת,sciencecom@knesset.gov.il,2009-05-27 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
670,"ועדת המשנה לביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",306,מבוטל,18,74,ועדת משנה,rikieliya@knesset.gov.il,2009-05-27 00:00:00,,991,קבועה,661,הוועדה לענייני ביקורת המדינה,1,2015-03-20 12:02:57
671,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט לבחינת הצורך להכריז על מצב חירום",,,18,73,ועדה משותפת,dbarak@knesset.gov.il,2009-06-02 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
672,הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הכספים לנושא תקציב הביטחון,,,18,73,ועדה משותפת,dbarak@knesset.gov.il,2009-06-02 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
673,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לפי חוק נכסים של נספי השואה",307,ועדה משותפת לעניין תקציב החברה לאיתור ולהשבת נכסים של נספי השואה,18,73,ועדה משותפת,vdept4@knesset.gov.il,2009-06-02 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
674,הוועדה המשותפת לדיון בהצעת חוק סדרי השלטון והמשפט (משאל עם),260,"ועדה משותפת להצעת חוק סדרי השלטון והמשפט (ביטול החלת המשפט, השיפוט והמינהל) (עריכת משאל עם)",18,73,ועדה משותפת,noabiran@knesset.gov.il,2009-06-02 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
675,הוועדה המשותפת לוועדת הכנסת ולוועדת הכספים לעניין תקציב הכנסת,209,ועדה משותפת לתקציב הכנסת,18,73,ועדה משותפת,noabiran@knesset.gov.il,2009-06-08 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
676,ועדת המשנה ליישום מדיניות המקרקעין החדשה במינהל מקרקעי ישראל,313,ועדת משנה ליישום מדיניות המקרקעין החדשה במינהל מקרקעי ישראל,18,74,ועדת משנה,vkalkala@knesset.gov.il,2009-06-10 00:00:00,,991,קבועה,654,ועדת הכלכלה,1,2015-03-20 12:02:57
677,הוועדה המשותפת לוועדת המדע ולוועדת הפנים לדיון בהצעת חוק הכללת אמצעי זיהוי ביומטריים,309,הוועדה המשותפת לפי חוק הכללת אמצעי זיהוי ביומטריים ונתוני זיהוי ביומטריים במסמכי זיהוי ובמאגר מידע,18,73,ועדה משותפת,sciencecom@knesset.gov.il,2009-06-23 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
678,"הוועדה המשותפת לוועדת הכלכלה ולוועדת החינוך לדיון בפרק י""ד רשות השידור בהצעת חוק ההתייעלות הכלכלית",310,"ועדה משותפת להצ""ח ההתייעלות הכלכלית לשנים 2009 ו-2010 (פרק י""ד: רשות השידור)",18,73,ועדה משותפת,vkalkala@KNESSET.GOV.IL,2009-06-29 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
679,"הוועדה המשותפת לוועדת הכלכלה ולוועדת החינוך לדיון בחוק הרשות השנייה לטלוויזיה ורדיו התש""ן-1990",317,"ועדה משותפת לכלכלה וחינוך לדיון בחוק הרשות השניה לטלוויזיה ורדיו, התש""ן-1990",18,73,ועדה משותפת,vkalkala@knesset.gov.il,2009-06-30 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
680,ועדת המשנה למאבק בסחר בנשים,185,ועדת משנה למאבק בסחר בנשים,18,74,ועדת משנה,dazulai@knesset.gov.il,2009-07-02 00:00:00,,991,קבועה,662,הוועדה לקידום מעמד האישה,1,2015-03-20 12:02:57
681,ועדת המשנה לתקנות שוויון זכויות לאנשים עם מוגבלות,312,ועדת משנה לתקנות חוק שוויון זכויות לאנשים עם מוגבלות,18,74,ועדת משנה,vrevacha@knesset.gov.il,2009-07-13 00:00:00,,,,660,"ועדת העבודה, הרווחה והבריאות",1,2015-03-20 12:02:57
682,ועדת המשנה לשירותי בנקאות למשקי בית ולעסקים קטנים ובינוניים,311,ועדת משנה לשירותי בנקאות למשקי בית ולעסקים קטנים ובינוניים,18,74,ועדת משנה,vkalkala@knesset.gov.il,2009-06-23 00:00:00,,991,קבועה,654,ועדת הכלכלה,1,2015-03-20 12:02:57
683,ועדת המשנה לקידום ולסיוע לתעשיות עתירות ידע,314,ועדת משנה לקידום ולסיוע לתעשיות עתירות ידע,18,74,ועדת משנה,vkalkala@knesset.gov.il,2009-06-17 00:00:00,,991,קבועה,654,ועדת הכלכלה,1,2015-03-20 12:02:57
684,ועדת המשנה לפריפריה,315,ועדת המשנה לפריפריה,18,74,ועדת משנה,vdept5@knesset.gov.il,2009-07-20 00:00:00,,991,קבועה,653,ועדת הכספים,1,2015-03-20 12:02:57
685,ועדת המשנה לעסקים קטנים ובינוניים,249,ועדת המשנה לעסקים קטנים ובינוניים,18,74,ועדת משנה,vdept5@knesset.gov.il,2009-07-20 00:00:00,,991,קבועה,653,ועדת הכספים,1,2015-03-20 12:02:57
686,ועדת המשנה למגזר הערבי,,,18,74,ועדת משנה,vdept5@knesset.gov.il,2009-07-20 00:00:00,,991,קבועה,653,ועדת הכספים,1,2015-03-20 12:02:57
687,ועדת המשנה לביטוח,61,ועדת משנה לביטוח,18,74,ועדת משנה,vdept5@knesset.gov.il,2009-07-26 00:00:00,,991,קבועה,653,ועדת הכספים,1,2015-03-20 12:02:57
688,ועדת המשנה לעניין תיקון התקנון האחיד,,,18,74,ועדת משנה,vdept5@knesset.gov.il,2009-07-21 00:00:00,,991,קבועה,653,ועדת הכספים,1,2015-03-20 12:02:57
689,הוועדה המשותפת לוועדת הכלכלה ולוועדת העלייה לדיון בהצעת חוק העברה ללא תשלום של שידורי ערוץ ייעודי,318,"ועדה משותפת לכלכלה ולעלייה וקליטה להצ""ח בעניין העברה ללא תשלום של שידורי ערוץ ייעודי",18,73,ועדה משותפת,vkalkala@knesset.gov.il,2009-07-28 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
690,ועדת המשנה לדיון בהצעת חוק הסדרת העיסוק במקצועות הבריאות,319,"ועדת המשנה להצעת חוק הסדרת העיסוק במקצועות הבריאות (תיקון) (הרחבת תחולת החוק למקצועות בריאות נוספים), התשס""ט-2008",18,74,ועדת משנה,vrevacha@knesset.gov.il,2009-08-05 00:00:00,,991,קבועה,660,"ועדת העבודה, הרווחה והבריאות",1,2015-03-20 12:02:57
691,ועדת המשנה לעניין מפוני גוש קטיף,322,ועדת משנה לעניין מפוני גוש קטיף וצפון השומרון,18,74,ועדת משנה,vdept5@knesset.gov.il,2009-10-20 00:00:00,,,,653,ועדת הכספים,1,2015-03-20 12:02:57
692,ועדת המשנה לדיון בהצעת חוק לתיקון פקודת הקרקעות,320,ועדת המשנה להצעת חוק לתיקון פקודת הקרקעות (מ/237),18,74,ועדת משנה,vdept5@knesset.gov.il,2009-10-26 00:00:00,,,,653,ועדת הכספים,1,2015-03-20 12:02:57
693,ועדת המשנה לפנסיה,324,ועדת המשנה לפנסיה,18,74,ועדת משנה,vdept5@knesset.gov.il,2009-10-27 00:00:00,,,,653,ועדת הכספים,1,2015-03-20 12:02:57
694,הוועדה המשותפת לוועדת הפנים ולוועדת העבודה לענייני סביבה ובריאות,321,ועדה משותפת לנושא סביבה ובריאות,18,73,ועדה משותפת,vv_hapnim@knesset.gov.il,2009-10-27 00:00:00,,991,קבועה,,,1,2015-03-20 12:02:57
