"DocumentAgendaID","AgendaID","GroupTypeID","GroupTypeDesc","ApplicationID","ApplicationDesc","FilePath","LastUpdatedDate"
64006,111409,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_63985.doc,2010-06-02 18:55:17
64008,111410,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_63987.doc,2010-06-02 18:55:18
64010,111411,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_63989.doc,2010-06-02 18:55:18
64012,111412,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_63991.doc,2010-06-02 18:55:18
64014,111413,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_63993.doc,2010-06-02 18:55:18
64016,111416,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_63995.doc,2010-06-02 18:55:19
64018,111433,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_63997.doc,2010-06-02 18:55:19
64020,111434,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_63999.doc,2010-06-02 18:55:19
64022,111435,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64001.doc,2010-06-02 18:55:20
64024,111436,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64003.doc,2010-06-02 18:55:20
64028,111453,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64007.doc,2010-06-02 18:55:21
64031,111455,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64010.doc,2010-06-02 18:55:21
64033,112152,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64012.doc,2010-06-02 18:55:21
64036,113176,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64015.doc,2010-06-02 18:55:22
64038,113354,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64017.doc,2010-06-02 18:55:22
64057,117053,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64036.doc,2010-06-02 18:55:25
64059,117054,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64038.doc,2010-06-02 18:55:25
64061,117172,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64040.doc,2010-06-02 18:55:26
64063,117173,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64042.doc,2010-06-02 18:55:26
64065,117692,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64044.doc,2010-06-02 18:55:26
64067,117693,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64046.doc,2010-06-02 18:55:27
64069,117694,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64048.doc,2010-06-02 18:55:27
64071,117792,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64050.doc,2010-06-02 18:55:27
64073,117813,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64052.doc,2010-06-02 18:55:28
64075,117814,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64054.doc,2010-06-02 18:55:28
64079,118094,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64058.doc,2010-06-02 18:55:29
64082,118214,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64061.doc,2010-06-02 18:55:29
64084,118215,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64063.doc,2010-06-02 18:55:29
64086,118252,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64065.doc,2010-06-02 18:55:30
64088,119153,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64067.doc,2010-06-02 18:55:30
64090,119154,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64069.doc,2010-06-02 18:55:30
64092,119155,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64071.doc,2010-06-02 18:55:31
64094,119312,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64073.doc,2010-06-02 18:55:31
64096,119313,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64075.doc,2010-06-02 18:55:31
64098,119852,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64077.doc,2010-06-02 18:55:32
64100,119853,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64079.doc,2010-06-02 18:55:32
64102,119854,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64081.doc,2010-06-02 18:55:32
64104,119855,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64083.doc,2010-06-02 18:55:33
64106,119856,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64085.doc,2010-06-02 18:55:33
64108,119857,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64087.doc,2010-06-02 18:55:33
64110,120613,22,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_ptk_64089.doc,2010-06-02 18:55:34
64112,120613,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64091.doc,2010-06-02 18:55:34
64113,120614,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64092.doc,2010-06-02 18:55:34
64115,120615,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64094.doc,2010-06-02 18:55:34
64117,120705,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64096.doc,2010-06-02 18:55:35
64121,120720,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64100.doc,2010-06-02 18:55:35
64125,120812,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64104.doc,2010-06-02 18:55:36
64132,120856,22,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_ptk_64111.doc,2010-06-02 18:55:37
64134,120856,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64113.doc,2010-06-02 18:55:37
64137,120858,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64116.doc,2010-06-02 18:55:38
64139,120873,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64118.doc,2010-06-02 18:55:38
64141,120875,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64120.doc,2010-06-02 18:55:39
64143,120879,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64122.doc,2010-06-02 18:55:39
64145,120880,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64124.doc,2010-06-02 18:55:39
64147,120883,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64126.doc,2010-06-02 18:55:40
64151,120886,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64130.doc,2010-06-02 18:55:40
64153,120887,22,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_ptk_64132.doc,2010-06-02 18:55:41
64155,120887,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64134.doc,2010-06-02 18:55:41
64162,120894,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64141.doc,2010-06-02 18:55:42
64164,120896,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64143.doc,2010-06-02 18:55:42
64166,120912,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64145.doc,2010-06-02 18:55:43
64180,120954,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64159.doc,2010-06-02 18:55:45
64182,120955,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64161.doc,2010-06-02 18:55:45
64184,120956,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64163.doc,2010-06-02 18:55:45
64190,120959,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64169.doc,2010-06-02 18:55:46
64192,120962,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64171.doc,2010-06-02 18:55:47
64194,120964,22,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_ptk_64173.doc,2010-06-02 18:55:47
64196,120964,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64175.doc,2010-06-02 18:55:47
64197,120965,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64176.doc,2010-06-02 18:55:47
64199,120966,22,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_ptk_64178.doc,2010-06-02 18:55:48
64200,120966,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64179.doc,2010-06-02 18:55:48
64204,120970,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64183.doc,2010-06-02 18:55:49
64206,120971,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64185.doc,2010-06-02 18:55:49
64208,120973,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64187.doc,2010-06-02 18:55:49
64210,120975,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64189.doc,2010-06-02 18:55:50
64215,120979,22,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_ptk_64194.doc,2010-06-02 18:55:50
64217,120980,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64196.doc,2010-06-02 18:55:51
64223,120987,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64202.doc,2010-06-02 18:55:52
64225,120989,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64204.doc,2010-06-02 18:55:52
64227,120990,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64206.doc,2010-06-02 18:55:52
64229,120991,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64208.doc,2010-06-02 18:55:53
64231,120994,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64210.doc,2010-06-02 18:55:53
64235,120996,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64214.doc,2010-06-02 18:55:53
64237,120998,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64216.doc,2010-06-02 18:55:54
64239,120999,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64218.doc,2010-06-02 18:55:54
64241,121000,22,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_ptk_64220.doc,2010-06-02 18:55:54
64247,121005,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64226.doc,2010-06-02 18:55:55
64253,121008,22,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_ptk_64232.doc,2010-06-02 18:55:56
64254,121008,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64233.doc,2010-06-02 18:55:57
64256,121010,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64235.doc,2010-06-02 18:55:57
64258,121011,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64237.doc,2010-06-02 18:55:57
64260,121014,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64239.doc,2010-06-02 18:55:58
64270,121022,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64249.doc,2010-06-02 18:55:59
64274,121025,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64253.doc,2010-06-02 18:56:00
64279,121029,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64258.doc,2010-06-02 18:56:00
64283,121040,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64262.doc,2010-06-02 18:56:01
64285,121055,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64264.doc,2010-06-02 18:56:01
64287,121075,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64266.doc,2010-06-02 18:56:02
64289,121108,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64268.doc,2010-06-02 18:56:02
64291,121187,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64270.doc,2010-06-02 18:56:02
64293,121193,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64272.doc,2010-06-02 18:56:03
64295,121241,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64274.doc,2010-06-02 18:56:03
64297,121253,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64276.doc,2010-06-02 18:56:03
64299,121254,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64278.doc,2010-06-02 18:56:04
64302,121294,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64281.doc,2010-06-02 18:56:04
64304,121338,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64283.doc,2010-06-02 18:56:04
64307,121372,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64286.doc,2010-06-02 18:56:05
64308,121412,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64287.doc,2010-06-02 18:56:05
64312,121420,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64291.doc,2010-06-02 18:56:06
64319,121498,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64298.doc,2010-06-02 18:56:07
64321,121519,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64300.doc,2010-06-02 18:56:07
64323,121530,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64302.doc,2010-06-02 18:56:07
64327,121632,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64306.doc,2010-06-02 18:56:08
64329,121645,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64308.doc,2010-06-02 18:56:08
64333,121660,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64312.doc,2010-06-02 18:56:09
64335,121672,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64314.doc,2010-06-02 18:56:09
64337,121673,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64316.doc,2010-06-02 18:56:10
64340,121692,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64319.doc,2010-06-02 18:56:10
64345,121696,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64324.doc,2010-06-02 18:56:11
64348,121698,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64327.doc,2010-06-02 18:56:11
64349,121699,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64328.doc,2010-06-02 18:56:12
64355,121733,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64334.doc,2010-06-02 18:56:13
64357,121753,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64336.doc,2010-06-02 18:56:13
64361,121755,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64340.doc,2010-06-02 18:56:14
64368,121758,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64347.doc,2010-06-02 18:56:15
64369,121759,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64348.doc,2010-06-02 18:56:15
64373,121761,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64352.doc,2010-06-02 18:56:16
64375,121763,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64354.doc,2010-06-02 18:56:16
64377,121764,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64356.doc,2010-06-02 18:56:16
64383,121771,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64362.doc,2010-06-02 18:56:17
64385,121772,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64364.doc,2010-06-02 18:56:17
64390,121777,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64369.doc,2010-06-02 18:56:18
64399,121787,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64378.doc,2010-06-02 18:56:20
64400,121788,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64379.doc,2010-06-02 18:56:20
64407,121792,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64386.doc,2010-06-02 18:56:21
64412,121795,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64391.doc,2010-06-02 18:56:22
64414,121797,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64393.doc,2010-06-02 18:56:22
64416,121798,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64395.doc,2010-06-02 18:56:22
64422,121802,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\16\agendasuggestion\16_as_64401.doc,2010-06-02 18:56:23
