"﻿MkID","LastName","FirstName","FullName","BirthDate","YearDate","BirthDateHeb","DeathDate","DeathDateHeb","YearDeathDate","ImmigrationDate","BirthCountry","CityName","FamilyStatus","ChildrenNumber","imgPath","FK_MKStatus","FirstLetter","LU_Gender"
333,גולן (גולדשטיין),יצחק,גולן (גולדשטיין) יצחק,1912-08-27,1912.0,"",1991-10-14,"",1991.0,"1936-01-01T00:00:00",פולין,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/333/1_333_3_798.jpeg?v=20201010,0,ג,1
334,גורי (גורפינקל),ישראל,גורי (גורפינקל) ישראל,1893-01-01,1893.0,"",1965-09-17,"",1965.0,"1919-01-01T00:00:00",רוסיה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/334/1_334_3_800.jpeg?v=20201010,0,ג,1
335,גורן (גורוחובסקי),שרגא,גורן (גורוחובסקי) שרגא,1898-01-01,1898.0,"",1972-06-12,"",1972.0,"1921-01-01T00:00:00",אוקראינה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/335/1_335_3_802.jpeg?v=20201010,0,ג,1
336,גז,מטילדה,גז מטילדה,1918-08-15,1918.0,"",1990-05-03,"",1990.0,"1957-01-01T00:00:00",תוניסיה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/336/1_336_3_804.jpeg?v=20201010,0,ג,2
337,גיבלבר,אברהם,גיבלבר אברהם,1910-03-23,1910.0,"",2002-08-02,"",2002.0,"1941-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/337/1_337_3_806.jpeg?v=20201010,0,ג,1
338,גיל (גילה),יעקב,גיל (גילה) יעקב,1931-01-17,1931.0,"",2007-01-20,"",2007.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/338/1_338_3_808.jpeg?v=20201010,0,ג,1
339,גיל (ליפשיץ),יעקב,גיל (ליפשיץ) יעקב,1908-01-01,1908.0,"",1990-10-22,"",1990.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/339/1_339_3_810.jpeg?v=20201010,0,ג,1
340,גלוסקא,זכריה,גלוסקא זכריה,1894-01-01,1894.0,"",1960-09-19,"",1960.0,"1909-01-01T00:00:00",תימן,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/340/1_340_3_812.jpeg?v=20201010,0,ג,1
341,גלזר-תעסה,מרים,גלזר-תעסה מרים,1929-08-11,1929.0,"",,"",,"1934-01-01T00:00:00",תימן,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/341/1_341_3_814.jpeg?v=20201010,0,ג,2
342,גלילי (ברצ`נקו),ישראל,גלילי (ברצ`נקו) ישראל,1911-02-10,1911.0,"",1986-02-08,"",1986.0,"1914-01-01T00:00:00",אוקראינה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/342/1_342_3_816.jpeg?v=20201010,0,ג,1
343,גלס,דוד,גלס דוד,1936-10-11,1936.0,"",2014-08-16,"",2014.0,"",ישראל,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/343/1_343_3_818.jpeg?v=20201010,0,ג,1
344,גנחובסקי,אליהו משה,גנחובסקי אליהו משה,1901-06-23,1901.0,"",1971-07-19,"",1971.0,"",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/344/1_344_3_820.jpeg?v=20201010,0,ג,1
345,ג`רג`ורה,אמין-סלים,ג`רג`ורה אמין-סלים,1886-01-01,1886.0,"",1975-08-20,"",1975.0,"",ישראל,"","",5.0,https://fs.knesset.gov.il/globaldocs/MK/345/1_345_3_822.jpeg?v=20201010,0,ג,1
346,גרוס,שלמה יעקב,גרוס שלמה יעקב,1908-12-16,1908.0,"",2003-07-07,"",2003.0,"1950-01-01T00:00:00",הונגריה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/346/1_346_3_824.jpeg?v=20201010,0,ג,1
347,גרוסמן-אורקין,חייקה,גרוסמן-אורקין חייקה,1919-11-20,1919.0,"",1996-05-26,"",1996.0,"1948-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/347/1_347_3_826.jpeg?v=20201010,0,ג,2
348,גרופר,פסח,גרופר פסח,1924-08-21,1924.0,"",2013-04-30,"2013-04-30T00:00:00",2013.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/348/1_348_3_828.jpeg?v=20201010,0,ג,1
349,גרידי,שמעון,גרידי שמעון,1912-12-01,1912.0,"",2003-01-15,"",2003.0,"1920-01-01T00:00:00",תימן,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/349/1_349_3_830.jpeg?v=20201010,0,ג,1
350,גרינברג,אהרן יעקב,גרינברג אהרן יעקב,1900-03-15,1900.0,"",1963-04-02,"",1963.0,"1934-01-01T00:00:00",פולין,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/350/1_350_3_832.jpeg?v=20201010,0,ג,1
351,גרינברג,אורי צבי,גרינברג אורי צבי,1895-01-01,1895.0,"",1981-05-08,"",1981.0,"1924-01-01T00:00:00",גליציה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/351/1_351_3_834.jpeg?v=20201010,0,ג,1
352,גרנות (גרנובסקי),אברהם,גרנות (גרנובסקי) אברהם,1890-06-19,1890.0,"",1969-07-05,"",1969.0,"1907-01-01T00:00:00",רוסיה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/352/1_352_3_836.jpeg?v=20201010,0,ג,1
353,גרנות,אלעזר,גרנות אלעזר,1927-03-12,1927.0,"",2013-09-19,"2013-09-19T00:00:00",2013.0,"",ישראל,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/353/1_353_3_838.jpeg?v=20201010,0,ג,1
354,גרשוני,צבי,גרשוני צבי,1915-01-01,1915.0,"",1976-09-01,"",1976.0,"1936-01-01T00:00:00",בסרביה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/354/1_354_3_840.jpeg?v=20201010,0,ג,1
355,דגני,עמוס,דגני עמוס,1926-05-23,1926.0,"",2012-07-29,"",2012.0,"",ישראל,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/355/1_355_3_842.jpeg?v=20201010,0,ד,1
356,דובדבני (ויינשל),יחיאל,דובדבני (ויינשל) יחיאל,1896-01-01,1896.0,"",1988-04-30,"",1988.0,"1923-01-01T00:00:00",רוסיה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/356/1_356_3_844.jpeg?v=20201010,0,ד,1
357,דויטש,אברהם,דויטש אברהם,1889-01-01,1889.0,"",1953-05-25,"",1953.0,"1950-01-01T00:00:00",הונגריה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/357/1_357_3_846.jpeg?v=20201010,0,ד,1
358,דון-יחיא (דניאל),שבתאי,דון-יחיא (דניאל) שבתאי,1909-01-01,1909.0,"",1981-12-19,"",1981.0,"1931-01-01T00:00:00",לטביה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/358/1_358_3_848.jpeg?v=20201010,0,ד,1
359,דורון,שרה,דורון שרה,1922-05-20,1922.0,"",2010-11-03,"",2010.0,"1933-01-01T00:00:00",ליטא,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/359/1_359_3_850.jpeg?v=20201010,0,ד,2
360,דיאב,יוסף,דיאב יוסף,1917-01-01,1917.0,"",1984-02-18,"",1984.0,"",ישראל,"","",7.0,https://fs.knesset.gov.il/globaldocs/MK/360/1_360_3_852.jpeg?v=20201010,0,ד,1
361,דיין,שלמה,דיין שלמה,1952-11-06,1952.0,"",,"",,"1962-01-01T00:00:00",מרוקו,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/361/1_361_3_854.jpeg?v=20201010,0,ד,1
362,דיין,שמואל,דיין שמואל,1891-08-08,1891.0,"",1968-08-11,"",1968.0,"1908-01-01T00:00:00",אוקראינה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/362/1_362_3_856.jpeg?v=20201010,0,ד,1
363,דינור (דינבורג),בן-ציון,דינור (דינבורג) בן-ציון,1884-01-01,1884.0,"",1973-07-08,"",1973.0,"1921-01-01T00:00:00",אוקראינה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/363/1_363_3_858.jpeg?v=20201010,0,ד,1
364,דיניץ,שמחה,דיניץ שמחה,1929-06-23,1929.0,"",2003-09-23,"",2003.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/364/1_364_3_860.jpeg?v=20201010,0,ד,1
365,דינשטיין,צבי,דינשטיין צבי,1926-07-24,1926.0,"",2012-04-10,"",2012.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/365/1_365_3_862.jpeg?v=20201010,0,ד,1
366,דיציאן,ליאון,דיציאן ליאון,1911-11-17,1911.0,"",1984-03-01,"",1984.0,"1935-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/366/1_366_3_864.jpeg?v=20201010,0,ד,1
367,דנינו,דוד,דנינו דוד,1924-01-01,1924.0,"",1990-06-07,"",1990.0,"1956-01-01T00:00:00",מרוקו,"","",8.0,https://fs.knesset.gov.il/globaldocs/MK/367/1_367_3_866.jpeg?v=20201010,0,ד,1
368,דקל (דייקסל),מיכאל,דקל (דייקסל) מיכאל,1920-08-01,1920.0,"",1994-09-20,"",1994.0,"1949-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/368/1_368_3_868.jpeg?v=20201010,0,ד,1
369,דרובלס,מתתיהו,דרובלס מתתיהו,1931-04-20,1931.0,"",2018-10-21,"",2018.0,"1950-01-01T00:00:00",פולין,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/369/1_369_3_870.jpeg?v=20201010,0,ד,1
370,דרורי (קוז`ינסקי),אברהם,דרורי (קוז`ינסקי) אברהם,1919-05-23,1919.0,"",1964-08-20,"",1964.0,"1935-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/370/1_370_3_872.jpeg?v=20201010,0,ד,1
371,דרורי (קופפרמינץ),חסיה,דרורי (קופפרמינץ) חסיה,1899-01-01,1899.0,"",1976-06-03,"",1976.0,"1922-01-01T00:00:00",רוסיה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/371/1_371_3_874.jpeg?v=20201010,0,ד,2
372,דרניצקי,יהודה (יודין),דרניצקי יהודה (יודין),1910-04-26,1910.0,"",2002-06-14,"",2002.0,"1925-01-01T00:00:00",רוסיה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/372/1_372_3_876.jpeg?v=20201010,0,ד,1
373,האוזנר,גדעון,האוזנר גדעון,1915-09-26,1915.0,"",1990-11-15,"",1990.0,"1927-01-01T00:00:00",פולין,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/373/1_373_3_878.jpeg?v=20201010,0,ה,1
374,הדר (הורביץ),עמוס,הדר (הורביץ) עמוס,1923-09-07,1923.0,"",2014-01-13,"2014-01-13T00:00:00",2014.0,"",ישראל,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/374/1_374_3_880.jpeg?v=20201010,0,ה,1
375,הורביץ,יגאל,הורביץ יגאל,1918-10-15,1918.0,"",1994-01-10,"",1994.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/375/1_375_3_882.jpeg?v=20201010,0,ה,1
376,הכהן,דוד,הכהן דוד,1898-10-20,1898.0,"",1984-02-19,"",1984.0,"1907-01-01T00:00:00",רוסיה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/376/1_376_3_884.jpeg?v=20201010,0,ה,1
377,הכהן,מנחם,הכהן מנחם,1932-07-26,1932.0,"",,"",,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/377/1_377_3_886.jpeg?v=20201010,0,ה,1
378,הכרמלי (לולו),אליהו,הכרמלי (לולו) אליהו,1891-08-01,1891.0,"",1952-12-21,"",1952.0,"",ישראל,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/378/1_378_3_888.jpeg?v=20201010,0,ה,1
379,הלוי,בנימין,הלוי בנימין,1910-05-06,1910.0,"",1996-08-07,"",1996.0,"1933-01-01T00:00:00",גרמניה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/379/1_379_3_890.jpeg?v=20201010,0,ה,1
380,הלל,שלמה,הלל שלמה,1923-04-09,1923.0,"",,"",,"1934-01-01T00:00:00",עיראק,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/380/1_380_3_892.jpeg?v=20201010,0,ה,1
381,הן,יחזקאל,הן יחזקאל,1908-01-01,1908.0,"",1952-04-04,"",1952.0,"1925-01-01T00:00:00",רוסיה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/381/1_381_3_894.jpeg?v=20201010,0,ה,1
382,העצני (בומבך),אליקים (גיאורג),העצני (בומבך) אליקים (גיאורג),1926-06-22,1926.0,"",,"",,"1938-01-01T00:00:00",גרמניה,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/382/1_382_3_896.jpeg?v=20201010,0,ה,1
383,הקטין,רות,הקטין רות,1901-12-18,1901.0,"",1991-07-14,"",1991.0,"1924-01-01T00:00:00",אוקראינה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/383/1_383_3_898.jpeg?v=20201010,0,ה,2
384,הראל (גרבוז),אהרן,הראל (גרבוז) אהרן,1932-04-13,1932.0,"",2000-12-14,"",2000.0,"1935-01-01T00:00:00",פולין,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/384/1_384_3_900.jpeg?v=20201010,0,ה,1
385,הראל (הלפרין),איסר,הראל (הלפרין) איסר,1912-01-01,1912.0,"",2003-02-18,"",2003.0,"1930-01-01T00:00:00",רוסיה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/385/1_385_3_902.jpeg?v=20201010,0,ה,1
386,הראל (הירשוביץ),בן-ציון,הראל (הירשוביץ) בן-ציון,1892-06-03,1892.0,"",1972-09-19,"",1972.0,"1921-01-01T00:00:00",לטביה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/386/1_386_3_904.jpeg?v=20201010,0,ה,1
387,הרינג,זאב,הרינג זאב,1910-01-01,1910.0,"",1988-02-26,"",1988.0,"1940-01-01T00:00:00",גליציה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/387/1_387_3_906.jpeg?v=20201010,0,ה,1
388,הרליץ,אסתר,הרליץ אסתר,1921-10-09,1921.0,"",2016-03-24,"",2016.0,"1933-01-01T00:00:00",גרמניה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/388/1_388_3_908.jpeg?v=20201010,0,ה,2
389,הרמן (שטרן),זינה,הרמן (שטרן) זינה,1914-04-28,1914.0,"",2013-01-21,"",2013.0,"1940-01-01T00:00:00",אנגליה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/389/1_389_3_910.jpeg?v=20201010,0,ה,2
390,הרפז (גולדברג),נטע,הרפז (גולדברג) נטע,1893-01-01,1893.0,"",1970-10-11,"",1970.0,"1909-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/390/1_390_3_912.jpeg?v=20201010,0,ה,1
391,הרצוג,חיים,הרצוג חיים,1918-09-17,1918.0,"",1997-04-17,"",1997.0,"1935-01-01T00:00:00",אירלנד,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/391/1_391_3_914.jpeg?v=20201010,0,ה,1
392,הרצפלד (פוסטרלקו),אברהם,הרצפלד (פוסטרלקו) אברהם,1891-06-05,1891.0,"",1973-08-30,"",1973.0,"1914-01-01T00:00:00",אוקראינה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/392/1_392_3_916.jpeg?v=20201010,0,ה,1
393,הררי,יזהר,הררי יזהר,1908-07-16,1908.0,"",1978-02-01,"",1978.0,"",ישראל,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/393/1_393_3_918.jpeg?v=20201010,0,ה,1
394,וילנסקה,אסתר,וילנסקה אסתר,1918-06-08,1918.0,"",1975-11-08,"",1975.0,"1938-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/394/1_394_3_920.jpeg?v=20201010,0,ו,2
395,וילנר (קובנר),מאיר,וילנר (קובנר) מאיר,1918-10-23,1918.0,"",2003-06-06,"",2003.0,"1938-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/395/1_395_3_922.jpeg?v=20201010,0,ו,1
396,וירשובסקי,מרדכי,וירשובסקי מרדכי,1930-05-10,1930.0,"",2012-05-01,"",2012.0,"1939-01-01T00:00:00",גרמניה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/396/1_396_3_924.jpeg?v=20201010,0,ו,1
397,ולדמן,אליעזר,ולדמן אליעזר,1937-02-11,1937.0,"",,"",,"",ישראל,"","",8.0,https://fs.knesset.gov.il/globaldocs/MK/397/1_397_3_926.jpeg?v=20201010,0,ו,1
398,ורהפטיג,זרח,ורהפטיג זרח,1906-02-02,1906.0,"",2002-09-26,"",2002.0,"1944-01-01T00:00:00",רוסיה,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/398/1_398_3_928.jpeg?v=20201010,0,ו,1
399,ורטהיימר,זאב (סטף),ורטהיימר זאב (סטף),1926-07-16,1926.0,"",,"",,"1937-01-01T00:00:00",גרמניה,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/399/1_399_3_930.jpeg?v=20201010,0,ו,1
400,ורטמן,משה,ורטמן משה,1924-02-20,1924.0,"",2011-10-02,"",2011.0,"1947-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/400/1_400_3_932.jpeg?v=20201010,0,ו,1
401,ותד,מוחמד,ותד מוחמד,1937-06-01,1937.0,"",1994-09-24,"",1994.0,"",ישראל,"","",7.0,https://fs.knesset.gov.il/globaldocs/MK/401/1_401_3_934.jpeg?v=20201010,0,ו,1
402,ז'בוטינסקי,ערי,ז'בוטינסקי ערי,1910-01-01,1910.0,"",1969-06-06,"",1969.0,"1919-01-01T00:00:00",רוסיה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/402/1_402_3_936.jpeg?v=20201010,0,ז,1
403,זוארץ,פריג`א,זוארץ פריג`א,1907-12-07,1907.0,"",1993-04-30,"",1993.0,"1949-01-01T00:00:00",לוב,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/403/1_403_3_938.jpeg?v=20201010,0,ז,1
404,א-זועבי,עבד אל-עזיז,א-זועבי עבד אל-עזיז,1926-02-04,1926.0,"",1974-02-14,"",1974.0,"",ישראל,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/404/1_404_3_940.jpeg?v=20201010,0,א,1
405,זורע (זארודינסקי),מאיר,זורע (זארודינסקי) מאיר,1923-03-14,1923.0,"",1995-06-24,"",1995.0,"1928-01-01T00:00:00",בסרביה,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/405/1_405_3_942.jpeg?v=20201010,0,ז,1
406,זיגר,יצחק,זיגר יצחק,1936-02-22,1936.0,"",1985-02-05,"",1985.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/406/1_406_3_944.jpeg?v=20201010,0,ז,1
407,זייגרמן,דרור,זייגרמן דרור,1948-05-15,1948.0,"",,"",,"",ישראל,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/407/1_407_3_946.jpeg?v=20201010,0,ז,1
408,זיידל,הלל,זיידל הלל,1920-10-09,1920.0,"",1999-02-14,"",1999.0,"1948-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/408/1_408_3_948.jpeg?v=20201010,0,ז,1
409,זילברברג,אברהם,זילברברג אברהם,1915-12-15,1915.0,"",1980-06-19,"",1980.0,"1948-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/409/1_409_3_950.jpeg?v=20201010,0,ז,1
410,זיסמן,שלום,זיסמן שלום,1914-01-01,1914.0,"",1967-01-12,"",1967.0,"1933-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/410/1_410_3_952.jpeg?v=20201010,0,ז,1
411,זכאי,יחזקאל,זכאי יחזקאל,1932-04-24,1932.0,"",,"",,"1950-01-01T00:00:00",עיראק,"","",6.0,https://fs.knesset.gov.il/globaldocs/MK/411/1_411_3_954.jpeg?v=20201010,0,ז,1
412,זכין,דב,זכין דב,1922-09-29,1922.0,"",1986-09-04,"",1986.0,"1936-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/412/1_412_3_956.jpeg?v=20201010,0,ז,1
413,זר,מרדכי,זר מרדכי,1914-01-14,1914.0,"",1982-12-16,"",1982.0,"1935-01-01T00:00:00",איראן,"","",5.0,https://fs.knesset.gov.il/globaldocs/MK/413/1_413_3_958.jpeg?v=20201010,0,ז,1
414,חביבי,אמיל,חביבי אמיל,1922-01-28,1922.0,"",1996-05-02,"",1996.0,"",ישראל,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/414/1_414_3_960.jpeg?v=20201010,0,ח,1
415,חושי (שנלר),אבא,חושי (שנלר) אבא,1898-01-01,1898.0,"",1969-03-24,"",1969.0,"1920-01-01T00:00:00",פולין,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/415/1_415_3_962.jpeg?v=20201010,0,ח,1
416,חזן,יעקב,חזן יעקב,1899-06-04,1899.0,"",1992-07-22,"",1992.0,"1923-01-01T00:00:00",רוסיה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/416/1_416_3_964.jpeg?v=20201010,0,ח,1
417,חזני (קנטרוביץ`),יעקב מיכאל,חזני (קנטרוביץ`) יעקב מיכאל,1913-06-27,1913.0,"",1975-07-02,"",1975.0,"1932-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/417/1_417_3_966.jpeg?v=20201010,0,ח,1
418,חלאילה,חמד,חלאילה חמד,1928-01-01,1928.0,"",2014-05-13,"",2014.0,"",ישראל,"","",14.0,https://fs.knesset.gov.il/globaldocs/MK/418/1_418_3_968.jpeg?v=20201010,0,ח,1
419,חלפון,בן-ציון,חלפון בן-ציון,1930-01-01,1930.0,"",1977-09-21,"",1977.0,"1948-01-01T00:00:00",לוב,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/419/1_419_3_970.jpeg?v=20201010,0,ח,1
420,חמדאן,פארס,חמדאן פארס,1910-01-01,1910.0,"",1966-11-29,"",1966.0,"",ישראל,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/420/1_420_3_972.jpeg?v=20201010,0,ח,1
421,ח`מיס,יוסוף,ח`מיס יוסוף,1921-05-10,1921.0,"",1986-09-22,"",1986.0,"",ישראל,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/421/1_421_3_974.jpeg?v=20201010,0,ח,1
422,ח`ניפס,סאלח-חסן,ח`ניפס סאלח-חסן,1913-03-01,1913.0,"",2002-03-16,"",2002.0,"",ישראל,"","",7.0,https://fs.knesset.gov.il/globaldocs/MK/422/1_422_3_976.jpeg?v=20201010,0,ח,1
423,חסין,אשר,חסין אשר,1918-07-07,1918.0,"",1995-03-27,"",1995.0,"1948-01-01T00:00:00",מרוקו,"","",5.0,https://fs.knesset.gov.il/globaldocs/MK/423/1_423_3_978.jpeg?v=20201010,0,ח,1
424,חריף,משה,חריף משה,1933-06-02,1933.0,"",1982-01-16,"",1982.0,"1934-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/424/1_424_3_980.jpeg?v=20201010,0,ח,1
425,חשאי,יהודה,חשאי יהודה,1934-01-03,1934.0,"",,"",,"1934-01-01T00:00:00",תימן,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/425/1_425_3_982.jpeg?v=20201010,0,ח,1
426,חת,נחום,חת נחום,1896-01-01,1896.0,"",1990-01-15,"",1990.0,"1919-01-01T00:00:00",רוסיה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/426/1_426_3_984.jpeg?v=20201010,0,ח,1
427,טביב,אברהם,טביב אברהם,1889-01-01,1889.0,"",1950-04-20,"",1950.0,"1908-01-01T00:00:00",תימן,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/427/1_427_3_986.jpeg?v=20201010,0,ט,1
428,טבנקין,יצחק,טבנקין יצחק,1888-01-08,1888.0,"",1971-07-06,"",1971.0,"1912-01-01T00:00:00",רוסיה הלבנה,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/428/1_428_3_988.jpeg?v=20201010,0,ט,1
429,טברסקי,ז`ניה,טברסקי ז`ניה,1904-08-16,1904.0,"",1964-04-09,"",1964.0,"1932-01-01T00:00:00",רוסיה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/429/1_429_3_990.jpeg?v=20201010,0,ט,2
430,טובי,תופיק,טובי תופיק,1922-05-11,1922.0,"",2011-03-13,"",2011.0,"",ישראל,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/430/1_430_3_992.jpeg?v=20201010,0,ט,1
431,טולידנו,שמואל,טולידנו שמואל,1921-01-16,1921.0,"",,"",,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/431/1_431_3_994.jpeg?v=20201010,0,ט,1
432,טיאר,אברהם,טיאר אברהם,1928-01-29,1928.0,"",2011-04-26,"2011-04-25T00:00:00",2011.0,"1948-01-01T00:00:00",תוניסיה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/432/1_432_3_996.jpeg?v=20201010,0,ט,1
433,יערי (וולד),מאיר,יערי (וולד) מאיר,1897-04-24,1897.0,"",1987-02-21,"",1987.0,"1920-01-01T00:00:00",גליציה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/433/1_433_3_998.jpeg?v=20201010,0,י,1
