LawID,TypeID,TypeDesc,SubTypeID,SubTypeDesc,KnessetNum,Name,PublicationDate,PublicationSeriesID,PublicationSeriesDesc,MagazineNumber,PageNumber,LastUpdatedDate
2001755,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",9,"תיקון טעות בפקודת הדואר [נוסח חדש], התשל""ז-1976",4/7/1978 0:00,6071,ספר החוקים,892,892,2/11/2021 11:05
2001756,6001,תיקון טעות,6052,"תיקון לפי ס' 10ב לפסש""מ",9,"תיקון טעות דפוס בפקודת הדואר [נוסח חדש], התשל""ז-1976",4/7/1978 0:00,6071,ספר החוקים,892,892,2/11/2021 11:08
2001757,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הדיג, 1937",2/18/1937 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 667,תוס' 1 - 667,3/18/2019 13:05
2001758,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת הדרכים (רחבן והתווייתן),12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קכט,ב' - קכט,11/18/2019 14:07
2001759,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הדרכים (סלילתן ושיפורן) (הגנה), 1943",2/10/1943 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1905,תוס' 1 - 1905,5/8/2018 14:01
2001760,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת ההגבלות על שכר דירה (בתי עסק), 1941",3/31/1941 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1086,תוס' 1 - 1086,3/18/2019 15:37
2001761,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת ההסגר, 1922",12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קכד,ב' - קכד,11/18/2019 14:07
2001762,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת ההקדשות לצורכי צדקה,12/31/1933 0:00,6074,חוקי ארץ ישראל,א' - יד,א' - יד,11/18/2019 13:43
2001763,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת הובלת סחורות בים,12/31/1933 0:00,6074,חוקי ארץ ישראל,א' - יב,א' - יב,11/18/2019 13:43
2001764,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת החברות,12/31/1933 0:00,6074,חוקי ארץ ישראל,א' - כב,א' - כב,11/18/2019 13:43
2001765,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת החברות (תיקון), התש""ט-1949",2/4/1949 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 48,תוס' א' - 48,9/10/2014 14:27
2001766,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",2,"תיקון טעות בחוק לתיקון דיני החברות (הוראות שונות), התשי""ד-1953",9/17/1954 0:00,6071,ספר החוקים,תוכן עניינים,תוכן עניינים,9/10/2014 14:27
2001767,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",10,"תיקון טעות בחוק לתיקון פקודת החברות [נוסח חדש] התשמ""ג-1983",2/9/1984 0:00,6071,ספר החוקים,1105,1105,2/14/2021 12:05
2001768,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",11,"תיקון טעות - השמטת הערת השוליים בחוק לתיקון פקודת החברות (מס' 2), התשמ""ז-1987",5/27/1987 0:00,6071,ספר החוקים,1215,1215,5/18/2016 9:34
2001769,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",11,"תיקון טעות בחוק לתיקון פקודת החברות (מס' 2), התשמ""ז-1987",7/27/1988 0:00,6071,ספר החוקים,1262,1262,9/10/2014 14:27
2001770,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",12,"תיקון טעות בפקודת החברות [נוסח חדש], התשמ""ג-1983",8/9/1989 0:00,6071,ספר החוקים,1284,1284,2/14/2021 12:08
2001771,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",12,"תיקון טעות בחוק לתיקון פקודת החברות (מס' 2), התשמ""ז-1987",11/20/1989 0:00,6071,ספר החוקים,1288,1288,9/10/2014 14:27
2001772,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת החוק הפלילי, 1936",12/14/1936 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 652,תוס' 1 - 652,7/3/2019 12:03
2001773,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",7,"תיקון טעות חוק לתיקון פקודת החוק הפלילי (מס' 35), התשל""ג-1973",5/25/1973 0:00,6071,ספר החוקים,696,696,9/10/2014 14:27
2001774,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת הטבק,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קמא,ב' - קמא,11/18/2019 13:44
2001775,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת הטבק (תיקון), התש""ט-1949",11/12/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 32,תוס' א' - 32,9/10/2014 14:27
2001776,6002,חוק בן חיצוני,6042,נוסח חדש,4,פקודת הטבק,6/6/1960 0:00,6072,דיני מדינת ישראל,5,5,5/16/2018 11:17
2001777,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",4,תיקון טעות בפקודת הטבק,7/12/1960 0:00,6071,ספר החוקים,310,310,2/15/2021 11:13
2001778,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת הטלגרף האלחוטי,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קנב,ב' - קנב,11/18/2019 13:44
2001779,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת הידיעות הטלגרפיות לעתונות,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קלח,ב' - קלח,11/18/2019 13:44
2001780,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת היערות,12/31/1933 0:00,6074,חוקי ארץ ישראל,א' - סא,א' - סא,11/18/2019 13:44
2001781,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",18,"תיקון טעות בחוק לתיקון פקודת היערות (מס' 5), התשע""ב-2012",4/1/2012 0:00,6071,ספר החוקים,2348,2348,9/10/2014 14:27
2001782,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת הירושה,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קלה,ב' - קלה,11/18/2019 13:44
2001783,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הכלבת, 1934",12/20/1934 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 481,תוס' 1 - 481,6/17/2019 14:07
2001784,6002,חוק בן חיצוני,6042,נוסח חדש,6,"פקודת המבחן [נוסח חדש], התשכ""ט-1969",8/1/1969 0:00,6072,דיני מדינת ישראל,14,14,5/16/2018 12:16
2001785,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת המדידות,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קלו,ב' - קלו,11/18/2019 13:44
2001786,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת המועצה החקלאית הכללית, התש""ח-1948",8/18/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 16,תוס' א' - 16,9/10/2014 14:27
2001787,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המועצה המשפטית, 1938",11/24/1938 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 843,תוס' 1 - 843,4/2/2019 12:59
2001788,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המועצות המקומיות, 1941",12/18/1941 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1154,תוס' 1 - 1154,4/2/2019 14:00
2001789,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת המועצות המקומיות (תיקון), התש""ט-1949",1/7/1949 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 41,תוס' א' - 41,9/10/2014 14:27
2001790,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",5,"תיקון טעות בחוק לתיקון פקודת המועצות המקומיות (מס' 3), התשכ""ד-1963 - תאריך קבלת החוק",1/2/1964 0:00,6071,ספר החוקים,412,412,9/10/2014 14:27
2001791,6002,חוק בן חיצוני,6042,נוסח חדש,5,פקודת המועצות המקומיות,7/1/1965 0:00,6072,דיני מדינת ישראל,9,9,5/16/2018 11:46
2001792,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",5,תיקון טעות בפקודת המועצות המקומיות,7/18/1965 0:00,6071,ספר החוקים,460,460,2/15/2021 11:18
2001793,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת המטבע, התש""ח-1948",8/17/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 15,תוס' א' - 15,6/30/2019 13:27
2001794,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת המיילדות,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - צג,ב' - צג,11/18/2019 13:44
2001795,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",4,תיקון טעות בפקודת המיילדות,1/27/1960 0:00,6071,ספר החוקים,300,300,2/15/2021 11:28
2001796,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",4,תיקון טעות בתיקון טעות בפקודת המיילדות,2/25/1960 0:00,6071,ספר החוקים,302,302,2/15/2021 11:34
2001797,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת המילווה העממי, התש""ט-1948",12/17/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א - 38,תוס' א - 38,9/10/2014 14:27
2001798,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת המכס,12/31/1933 0:00,6074,חוקי ארץ ישראל,א' - מב,א' - מב,11/18/2019 13:44
2001799,6002,חוק בן חיצוני,6042,נוסח חדש,3,פקודת המכס,7/29/1957 0:00,6072,דיני מדינת ישראל,3,3,5/16/2018 11:48
2001800,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",5,תיקון טעות בפקודת המכס,4/5/1963 0:00,6071,ספר החוקים,393,393,2/15/2021 11:42
2001801,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת המכרות,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - צד,ב' - צד,11/18/2019 13:45
2001802,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המסחר עם האויב, 1939",9/5/1939 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 923,תוס' 1 - 923,4/3/2019 12:58
2001803,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת המסים (גבייה),12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קלז,ב' - קלז,11/18/2019 13:45
2001804,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת המעבר לאסיפה המכוננת, התש""ט-1949",1/14/1949 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 42,תוס' א' - 42,9/10/2014 14:27
2001805,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת המשטרה,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קיב,ב' - קיב,11/18/2019 13:45
2001806,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת המשטרה [נוסח חדש], התשל""א-1971",3/11/1971 0:00,6072,דיני מדינת ישראל,17,17,4/3/2019 13:25
2001807,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",8,"תיקון טעות בחוק לתיקון פקודת המשטרה (מס' 3), התשל""ד-1974",8/1/1974 0:00,6071,ספר החוקים,742,742,9/10/2014 14:27
2001808,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת המשכנתות על אניות, התש""ט-1948",11/19/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 33,תוס' א' - 33,9/10/2014 14:27
2001809,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת המשפטים הממשלתיים,12/31/1933 0:00,6074,חוקי ארץ ישראל,א' - לח,א' - לח,11/18/2019 13:45
2001810,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המתעסקים ברפואה, 1947",12/30/1947 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1637,תוס' 1 - 1637,4/8/2019 13:55
2001811,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",3,"תיקון טעות בחוק לתיקון פקודת הנזיקין האזרחיים, התשט""ז-1956",2/5/1958 0:00,6071,ספר החוקים,242,242,9/10/2014 14:27
2001812,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הנזיקים האזרחיים, 1944",12/28/1944 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1380,תוס' 1 - 1380,4/8/2019 14:03
2001813,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",6,תיקון טעות בפקודת הנזיקין [נוסח חדש],8/23/1968 0:00,6071,ספר החוקים,תוכן עניינים,תוכן עניינים,2/15/2021 11:52
2001814,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",7,תיקון טעות בפקודת הנזיקין [נוסח חדש],11/26/1971 0:00,6071,ספר החוקים,638,638,2/15/2021 11:56
2001815,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",9,"תיקון טעות בפקודת הנזיקין [נוסח חדש] - ביטול ת""ט בס""ח 638, התשל""ב, עמ' 3",4/7/1978 0:00,6071,ספר החוקים,892,892,2/15/2021 12:01
2001816,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת החופים,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קיד,ב' - קיד,11/18/2019 13:45
2001817,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת הנמלים (תיקון), התש""ט-1948",11/19/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 33,תוס' א' - 33,9/10/2014 14:27
2001818,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",2,"תיקון טעות בחוק לתיקון פקודת הנמלים, התשי""ג-1953",8/20/1953 0:00,6071,ספר החוקים,131,131,9/10/2014 14:27
2001819,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",2,"תיקון טעות בחוק לתיקון פקודת הנמלים, התשי""ג-1953",8/28/1953 0:00,6071,ספר החוקים,132,132,9/10/2014 14:27
2001820,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",9,"תיקון טעות בפקודת הנמלים [נוסח חדש], התשל""א-1971",8/8/1980 0:00,6071,ספר החוקים,982,982,2/15/2021 12:04
2001821,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת הסחורות הנטרפות ודמי הצלה,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - קנה,ב' - קנה,11/18/2019 13:45
2001822,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הסטטיסטיקה, 1947",8/16/1947 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1604,תוס' 1 - 1604,4/3/2019 13:10
2001823,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הסמים המסוכנים, 1936",3/19/1936 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 577,תוס' 1 - 577,4/11/2019 13:52
2001824,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",8,"תיקון טעות בפקודת הסמים המסוכנים [נוסח חדש], התשל""ג-1973",7/7/1975 0:00,6072,דיני מדינת ישראל,28,28,2/15/2021 12:13
2001825,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הסמכויות בעניין היבוא, היצוא והמכס (הגנה), 1939",12/11/1939 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 968,תוס' 1 - 968,5/21/2019 10:03
2001826,6002,חוק בן חיצוני,6043,מנדטורי,,פקודת הספירטים הממותלים,12/31/1933 0:00,6074,חוקי ארץ ישראל,ב' - צב,ב' - צב,11/18/2019 13:46
